id,level,name,url,published,author,solves,human_flagged,llm_flagged,first_llm_solve,human_solvers,llm_solvers,solution_public,attempts
248,2,The SZ42 Challenge — Part 3,https://mysterytwister.org/challenges/level-2/the-sz42-challenge-part-3,2020-08-15,Nils Kopal,22,21,1,2026-09-11,Kurt Gebauer; Nicolas; H. Lautenschlager; Eugene; Dominik M.; Armin Krauss; George Lasry; zuben c3; J-L Morel; Luigi Tomelli; Peter Uelkes; Theofanidis; Brian Oberg; Rogue Rambler; Polaris; madness; Javantea; jgamblin; Snake; Martin Pescador; chinafish,luigylemon,,15
183,2,New Year's Greetings — Part 5,https://mysterytwister.org/challenges/level-2/new-years-greetings--part-5,2016-03-21,Marc Gutgesell,22,20,2,2026-07-07,Szabó Zoltán; Rainer Zufall; Viktor; Alain; Bernhard Gruber; Andreas Frerichs; zahir mohsen moradi; Christian; E.T; Armin Krauss; Hans Peter; D3d4lu5; Michael; Dominik M.; Derek Hatton; Nicky; Theofanidis; Patrick Foster; xiaozhuan; chinafish,Apoorv Raj Saxena; luigylemon,,15
277,2,Weakened Handycipher — Part 1,https://mysterytwister.org/challenges/level-2/weakened-handycipher-part-1,2015-05-13,Bruce Kallick,22,19,3,2026-06-25,Kurt Gebauer; Julia Bernotat; Armin Krauss; Alain; Michael Möller; zahir mohsen moradi; Karl Schutt; Em Doulgerakis; George Lasry; Nicolas; D3d4lu5; Viktor; Snake; Danny Higgins; Random Dude; Jerva; Michael; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
211,2,Sigaba Part 1,https://mysterytwister.org/challenges/level-2/sigaba-part-1,2010-10-14,Mark Stamp,22,19,3,2026-07-16,DirkS; J. M.; Luigi Tomelli; Francisco Moraes; Alain; Kurt Gebauer; Jerva; Armin Krauss; zahir mohsen moradi; Nicolas; George Lasry; D3d4lu5; Alain Collignon; Rogue Rambler; Eugene; Em Doulgerakis; Michael; madness; chinafish,Apoorv Raj Saxena; Martin Pescador; luigylemon,,8
206,2,Twisting the Rubik's Cube,https://mysterytwister.org/challenges/level-2/rubix-cube-01,2025-12-24,"Katia Rezek, Maximilian Rademacher",23,18,5,2026-06-22,Alain Collignon; Kurt Gebauer; 0xfede; Michael; jgamblin; Joel Lopez; imanol villanueva; Héctor Guerrero; Veronica Obando; LilianaLee; Theofanidis; Jinx; Dr. René Bäder; Martin Pescador; Spartan; Luigi Tomelli; chinafish; Jascha Koch,Ron Stoner; Apoorv Raj Saxena; mohamed abd elgayed; luigylemon; Guilherme Goycoechea,,15
250,2,The SZ42 Challenge — Part 5,https://mysterytwister.org/challenges/level-2/the-sz42-challenge-part-5,2020-09-03,Nils Kopal,23,20,3,2026-06-27,George Lasry; H. Lautenschlager; Eugene; Nicolas; Kurt Gebauer; Snake; zuben c3; Theofanidis; Luigi Tomelli; J-L Morel; Peter Uelkes; Brian Oberg; Rogue Rambler; Polaris; Jerva; madness; Javantea; jgamblin; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
260,2,The T52 Sturgeon Challenge — Part 3,https://mysterytwister.org/challenges/level-2/the-t52-sturgeon-challenge-part-3,2019-07-22,George Lasry,23,20,3,2026-06-24,Kurt Gebauer; D3d4lu5; Alain Collignon; Random Dude; Luigi Tomelli; H. Lautenschlager; Michael Möller; Snake; Nicolas; Jerva; Rogue Rambler; Theofanidis; Nobody; Peter Uelkes; madness; Javantea; Emanuele; jgamblin; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
249,2,The SZ42 Challenge — Part 4,https://mysterytwister.org/challenges/level-2/the-sz42-challenge-part-4,2020-08-29,Nils Kopal,24,21,3,2026-06-27,Kurt Gebauer; Eugene; H. Lautenschlager; George Lasry; Armin Krauss; Nicolas; Snake; Theofanidis; zuben c3; Luigi Tomelli; J-L Morel; Peter Uelkes; Brian Oberg; Rogue Rambler; Polaris; Jerva; Javantea; madness; jgamblin; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
122,2,Cipher ID — Part 1,https://mysterytwister.org/challenges/level-2/cipher-id-part-1,2019-11-19,Mark Stamp,24,22,2,2026-07-10,Bart den Hartog; Viktor; D3d4lu5; Armin Krauss; Eugene; George Lasry; Kurt Gebauer; Snake; Theofanidis; sarah b; madness; Rogue Rambler; Em Doulgerakis; Random Dude; J-L Morel; Peter Uelkes; Bertold; Michael; Kaz; xiaozhuan; Patrick Foster; chinafish,Apoorv Raj Saxena; luigylemon,,20
283,2,Wheatstone Cryptograph — Part 2,https://mysterytwister.org/challenges/level-2/wheatstone-cryptograph-part-2,2021-05-21,madness,25,24,1,2026-09-11,Eugene; Kurt Gebauer; George Lasry; sarah b; Bart den Hartog; J-L Morel; Theofanidis; Gerd Wilts; Rogue Rambler; Peter Uelkes; Polaris; Alain; Bertold; Michael; xiaozhuan; Luigi Tomelli; Patrick Foster; Cogite; Robert; Alain Collignon; Emanuele; jgamblin; Kaz; chinafish,luigylemon,,30
174,2,Merkle-Hellman Knapsack Challenge — Part 2,https://mysterytwister.org/challenges/level-2/merkle-hellman-knapsack-challenge-part-2,2022-10-14,Peter Uelkes,26,23,3,2026-06-23,Viktor; Armin Krauss; Dominik M.; Polaris; madness; Kurt Gebauer; Eric; Michael; Alain; Theofanidis; J-L Morel; Luigi Tomelli; Thomas; Eugene; DS; Nicky; Em Doulgerakis; Terence; jgamblin; Alain Collignon; Martin Pescador; chinafish; Snake,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
143,2,Flawed Usage of a OTP Cipher by the BND,https://mysterytwister.org/challenges/level-2/flawed-usage-of-a-otp-cipher-by-the-bnd,2015-08-23,Jörg Drobick,26,23,3,2026-06-27,Armin Krauss; Kurt Gebauer; Alain; Bart den Hartog; Julia Bernotat; Robert; Matthias Kotzerke; Em Doulgerakis; Alain Collignon; D3d4lu5; Nicolas; Dominik M.; Eugene; Polaris; Eric; Peter Uelkes; Theofanidis; madness; Brian Oberg; George Lasry; Michael; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
259,2,The T52 Sturgeon Challenge — Part 2,https://mysterytwister.org/challenges/level-2/the-t52-sturgeon-challenge-part-2,2019-07-22,George Lasry,27,24,3,2026-06-24,Kurt Gebauer; D3d4lu5; Alain Collignon; Random Dude; H. Lautenschlager; Luigi Tomelli; Michael Möller; Snake; Dominik M.; Nobody; Nicolas; Jerva; Rogue Rambler; Theofanidis; zuben c3; Seth Kintigh; Peter Uelkes; Somebody; madness; Javantea; Emanuele; jgamblin; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
199,2,Purple 1,https://mysterytwister.org/challenges/level-2/purple-1,2010-10-26,Mark Stamp,27,26,1,2026-09-11,Peter Mustermann; J. M.; Seth Kintigh; Luigi Tomelli; Kurt Gebauer; Alain; George Lasry; Bart den Hartog; Francisco Moraes; Theofanidis; zahir mohsen moradi; Nicolas; chris; D3d4lu5; Rogue Rambler; Eugene; Alain Collignon; Em Doulgerakis; Peter Uelkes; Michael; madness; Random Dude; Patrick Foster; xiaozhuan; chinafish; Cogite,luigylemon,,25
247,2,The SZ42 Challenge — Part 2,https://mysterytwister.org/challenges/level-2/the-sz42-challenge-part-2,2020-08-05,Nils Kopal,28,25,3,2026-06-27,George Lasry; Armin Krauss; Eugene; Dominik M.; Kurt Gebauer; H. Lautenschlager; Nicolas; Jerva; Random Dude; zuben c3; Theofanidis; J-L Morel; Luigi Tomelli; Peter Uelkes; Brian Oberg; Rogue Rambler; Polaris; madness; Michael; Javantea; Emanuele; jgamblin; Snake; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
242,2,The SZ42 Challenge — Part 1,https://mysterytwister.org/challenges/level-2/the-sz42-challenge-part-1,2020-07-22,Nils Kopal,28,25,3,2026-06-27,Eugene; Armin Krauss; Dominik M.; Nicolas; George Lasry; Kurt Gebauer; H. Lautenschlager; Jerva; Random Dude; zuben c3; Theofanidis; Luigi Tomelli; J-L Morel; Peter Uelkes; Brian Oberg; Rogue Rambler; Polaris; madness; Michael; Javantea; Emanuele; jgamblin; Snake; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
195,2,Polyhomophonic Substitution — Part 3,https://mysterytwister.org/challenges/level-2/polyhomophonic-substitution-part-3,2020-04-06,madness,28,24,4,2026-06-26,Armin Krauss; Snake; Thomas; Dominik M.; Kurt Gebauer; Viktor; J-L Morel; D3d4lu5; George Lasry; Norbert Biermann; Alain Collignon; Michael; Luigi Tomelli; Eric; sarah b; xiaozhuan; Alain; Theofanidis; Klaus; Martin Pescador; Patrick Foster; jgamblin; chinafish; Dropflux,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
97,2,A Cloaked Substitution Cipher — Part 2,https://mysterytwister.org/challenges/level-2/a-cloaked-substitution-cipher-part-2,2019-08-25,Bruce Kallick,28,25,3,2026-06-27,D3d4lu5; Viktor; Snake; Eugene; Kurt Gebauer; Theofanidis; Alain Collignon; sarah b; Armin Krauss; Bart den Hartog; George Lasry; Random Dude; Em Doulgerakis; madness; Peter Uelkes; Rogue Rambler; Brian Oberg; J-L Morel; xiaozhuan; Eric; Michael; Kaz; Martin Pescador; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
255,2,The T52 Sturgeon Challenge — Part 1,https://mysterytwister.org/challenges/level-2/the-t52-sturgeon-challenge-part-1,2019-07-13,George Lasry,28,25,3,2026-06-24,Kurt Gebauer; D3d4lu5; Bart den Hartog; Alain Collignon; Random Dude; H. Lautenschlager; Luigi Tomelli; Michael Möller; Snake; Dominik M.; Nobody; Nicolas; Jerva; Rogue Rambler; Theofanidis; zuben c3; Somebody; Seth Kintigh; Peter Uelkes; madness; Javantea; Emanuele; jgamblin; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
108,2,ASAC — A Strong(er) ADFGVX Cipher — Part 1,https://mysterytwister.org/challenges/level-2/asac--a-stronger-adfgvx-cipher--part-1,2016-07-09,Stefan Fendt,28,25,3,2026-06-27,Armin Krauss; zahir mohsen moradi; Snake; Robert; Kurt Gebauer; Alain; Julia Bernotat; Em Doulgerakis; Marc; Alain Collignon; Danny Higgins; George Lasry; D3d4lu5; Bart den Hartog; Eugene; Dominik M.; Peter Uelkes; Theofanidis; Luigi Tomelli; Javantea; xiaozhuan; Emanuele; jgamblin; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
269,2,Typex — Part 2,https://mysterytwister.org/challenges/level-2/typex-part-2,2013-04-03,"Kelly Chang, Richard M. Low, Mark Stamp",28,26,2,2026-07-11,J. M.; Kurt Gebauer; Seth Kintigh; Luigi Tomelli; Armin Krauss; Theofanidis; zahir mohsen moradi; Bart den Hartog; Forrest Gump; E.T; Alain; George Lasry; Viktor; Claude Vaillancourt; Jerva; Nicolas; D3d4lu5; Alain Collignon; madness; Dominik M.; Rogue Rambler; Eugene; Peter Uelkes; Random Dude; Thomas; chinafish,Apoorv Raj Saxena; luigylemon,,15
119,2,Cascading Encryption — Part 2/3,https://mysterytwister.org/challenges/level-2/cascading-encryption-part-2-3,2013-03-25,A. Wacker,28,26,2,2026-07-12,Luigi Tomelli; J. M.; Armin Krauss; Em Doulgerakis; George Lasry; Kurt Gebauer; Bart den Hartog; Viktor; Alain; Szabó Zoltán; D3d4lu5; Eugene; Snake; Eric; sarah b; Theofanidis; Peter Uelkes; Brian Oberg; xiaozhuan; Rogue Rambler; Mahmood Tavafoghi; Jin; Martin Pescador; Convallaria; Alain Collignon; chinafish,Apoorv Raj Saxena; luigylemon,,15
239,2,The Syllabary Cipher – Part 3,https://mysterytwister.org/challenges/level-2/the-syllabary-cipher-part-3,2022-10-28,Nils Kopal,29,26,3,2026-07-08,Viktor; Hans Peter; Dominik M.; J-L Morel; madness; Michael; Alain; Claude Vaillancourt; sarah b; Klaus; Alain Collignon; Theofanidis; Rogue Rambler; Peter Uelkes; Brian Oberg; xiaozhuan; Eugene; George Lasry; Eric; Snake; Robert; Polaris; Kaz; QoL; jgamblin; chinafish,Apoorv Raj Saxena; Michel Van Caneghem; luigylemon,,15
145,2,Handycipher made in love — Part 2,https://mysterytwister.org/challenges/level-2/handycipher-made-in-love-part-2,2019-05-21,Bruce Kallick,29,26,3,2026-06-25,Armin Krauss; D3d4lu5; Viktor; Kurt Gebauer; Alain Collignon; Michael Möller; Danny Higgins; Dominik M.; Eugene; Theofanidis; Random Dude; E.T; Bart den Hartog; Silvia Kortmann; Nicolas; Em Doulgerakis; madness; Peter Uelkes; Luigi Tomelli; xiaozhuan; Michael; Jerva; Eric; Martin Pescador; Snake; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
96,2,A Cloaked Substitution Cipher — Part 1,https://mysterytwister.org/challenges/level-2/a-cloaked-substitution-cipher-part-1,2019-08-21,Bruce Kallick,30,27,3,2026-06-23,Snake; D3d4lu5; Michael Möller; Eugene; Kurt Gebauer; Bart den Hartog; Viktor; Theofanidis; Armin Krauss; sarah b; Alain Collignon; George Lasry; Random Dude; Em Doulgerakis; madness; Peter Uelkes; Rogue Rambler; Brian Oberg; J-L Morel; xiaozhuan; Eric; Michael; Kaz; Martin Pescador; jgamblin; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
382,2,Assembly Point – Part 2,https://mysterytwister.org/challenges/level-2/assembly-point-part-2,2026-05-21,"Jonas Schmitt, Gabriel Sá Diogo, Lars Adolph",32,27,5,2026-06-21,Peter Uelkes; Dr. René Bäder; jgamblin; Luigi Tomelli; Robert; Viktor; Michael; Aliazer; Armin Krauss; Snake; Kurt Gebauer; Silvia Kortmann; Martin Pescador; Alain; Dominik M.; Emanuele; Jinx; Spartan; Theofanidis; rayaseiren; Karl Schutt; chinafish; Alain Collignon; Jerva; Luda; mohamed abd elgayed; H. Lautenschlager,Michel Van Caneghem; Ron Stoner; Apoorv Raj Saxena; Guicoimbra; luigylemon,,10
197,2,Polyphonic Substitution Cipher — Part 2,https://mysterytwister.org/challenges/level-2/polyphonic-substitution-cipher-part-2,2020-01-14,S. Tomokiyo,32,28,4,2026-06-26,Kurt Gebauer; Snake; Eugene; George Lasry; sarah b; Theofanidis; madness; Thomas; Dominik M.; Viktor; D3d4lu5; Alain Collignon; Martin Bucher; Michael; Em Doulgerakis; Luigi Tomelli; Eric; Gerd Wilts; Bart den Hartog; Peter Uelkes; Alain; xiaozhuan; Armin Krauss; Kaz; Patrick Foster; Michel Van Caneghem; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,10
116,2,Breaking a Filter Generator,https://mysterytwister.org/challenges/level-2/breaking-a-filter-generator,2018-09-25,Chaoyun Li,33,29,4,2026-06-27,Kurt Gebauer; Viktor; Rusydi; D3d4lu5; Alain Collignon; Jerva; Nicolas; E.T; George Lasry; Random Dude; Kasia; ykaridi; Bart den Hartog; Eugene; Snake; Noam Gutterman; madness; Em Doulgerakis; Luigi Tomelli; Alain; Claude Vaillancourt; Terence; Lukas Knöpfle; Robert; Theofanidis; Peter Uelkes; Jinx; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
149,2,Heartbleed — Part 3,https://mysterytwister.org/challenges/level-2/heartbleed-part-3,2014-08-28,A. Wacker,33,33,0,,Kurt Gebauer; H. Lautenschlager; masam; Thomas Lambert; Francisco Moraes; Viktor; Bart den Hartog; Luigi Tomelli; Alain; Hank; mirth23; Zonkism; Joerg G.; Em Doulgerakis; Andreas Frerichs; Rainer Zufall; MattW; HolgerK; Dhruv; Nicolas; Tom; Robert Kosten; chris; Mir Dim; Dominik M.; Kasia; D3d4lu5; Niklas; David; Snake; smf12; alice; E01814058,,,50
223,2,The Hutton Cipher – Part 1,https://mysterytwister.org/challenges/level-2/the-hutton-cipher-part-1,2023-05-02,Eric Bond Hutton,35,33,2,2026-06-23,Dominik M.; madness; Peter Uelkes; Michael; Alain; Kurt Gebauer; Klaus; J-L Morel; Theofanidis; xiaozhuan; Luigi Tomelli; Polaris; Claude Vaillancourt; Michael Möller; Eric; Alain Collignon; George Lasry; Rogue Rambler; Jerva; Jin; Robert; jiuman; Gerd Wilts; Javantea; Snake; t.h.e.n.o.o.d.l.e.r; jgamblin; Patrick Foster; Michel Van Caneghem; H. Lautenschlager; luigylemon; chinafish; Rob,Ron Stoner; Apoorv Raj Saxena,,15
196,2,Polyphonic Substitution Cipher — Part 1,https://mysterytwister.org/challenges/level-2/polyphonic-substitution-cipher-part-1,2019-11-21,S. Tomokiyo,35,31,4,2026-06-26,sarah b; Bart den Hartog; George Lasry; Snake; D3d4lu5; Kurt Gebauer; Eugene; Danny Higgins; Random Dude; Theofanidis; madness; Thomas; Dominik M.; Viktor; Alain Collignon; Martin Bucher; Michael; Em Doulgerakis; Luigi Tomelli; Eric; Gerd Wilts; Peter Uelkes; Alain; xiaozhuan; Armin Krauss; Kaz; Patrick Foster; Michel Van Caneghem; Sharon; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,10
144,2,Handycipher made in love — Part 1,https://mysterytwister.org/challenges/level-2/handycipher-made-in-love-part-1,2019-02-16,George Theofanidis,35,32,3,2026-06-25,Armin Krauss; D3d4lu5; Michael Möller; George Lasry; Alain Collignon; Viktor; Kurt Gebauer; Dominik M.; Snake; Rainer Zufall; sarah b; curmudgeon; Beamofoldlight; Danny Higgins; Eugene; Random Dude; E.T; Bart den Hartog; Silvia Kortmann; Nicolas; Em Doulgerakis; madness; Alain Millecam; Peter Uelkes; Luigi Tomelli; xiaozhuan; Michael; Jerva; Eric; Martin Pescador; David; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
268,2,Typex — Part 1,https://mysterytwister.org/challenges/level-2/typex-part-1,2013-02-28,"Kelly Chang, Richard M. Low, Mark Stamp",35,33,2,2026-07-11,Armin Krauss; Kurt Gebauer; J. M.; Luigi Tomelli; Viktor; Theofanidis; DirkS; zahir mohsen moradi; Forrest Gump; Bart den Hartog; E.T; Alain; Francisco Moraes; George Lasry; Claude Vaillancourt; Jerva; Karl Schutt; Nicolas; WayneTW; D3d4lu5; Alain Collignon; Dominik M.; Snake; Rogue Rambler; Eugene; Peter Uelkes; Seth Kintigh; Random Dude; Thomas; madness; Eric; Patrick Foster; chinafish,Apoorv Raj Saxena; luigylemon,,15
232,2,The LoRa Cipher: Logic Randomness — Part 1,https://mysterytwister.org/challenges/level-2/the-lora-cipher-logic-randomness-part-1,2020-02-19,George Theofanidis,36,33,3,2026-06-27,Viktor; Kurt Gebauer; Dominik M.; Eugene; Alain Collignon; madness; Snake; Armin Krauss; Derek Hatton; Mir Dim; pcback; H. Lautenschlager; George Lasry; sarah b; D3d4lu5; Marco Cinelli; Em Doulgerakis; Luigi Tomelli; Eric; Peter Uelkes; Claude Vaillancourt; Alain Millecam; Random Dude; Jerva; Michael; Alain; Thomas; xiaozhuan; Klaus; Patrick Foster; Jinx; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
224,2,The Hutton Cipher – Part 2,https://mysterytwister.org/challenges/level-2/the-hutton-cipher-part-2,2023-06-05,Eric Bond Hutton,37,35,2,2026-06-23,madness; Alain; Kurt Gebauer; Michael Möller; J-L Morel; Peter Uelkes; Dominik M.; Polaris; Theofanidis; Eric; Michael; Armin Krauss; Luigi Tomelli; Alain Collignon; George Lasry; Rogue Rambler; xiaozhuan; Claude Vaillancourt; Jerva; Klaus; Bertold; Jin; Robert; jiuman; Gerd Wilts; Javantea; Kaz; Snake; Patrick Foster; jgamblin; Michel Van Caneghem; H. Lautenschlager; luigylemon; chinafish; Rob,Ron Stoner; Apoorv Raj Saxena,,15
187,2,ORYX Stream Cipher — Part 3 (revised),https://mysterytwister.org/challenges/level-2/oryx-stream-cipher-part-3-revised,2013-06-06,"Mark Stamp, Richard M. Low",37,32,5,2026-06-27,Viktor; J. M.; Kurt Gebauer; Theofanidis; Armin Krauss; Hans Peter; Luigi Tomelli; Em Doulgerakis; zahir mohsen moradi; Forrest Gump; Francisco Moraes; Alain; Bart den Hartog; Jerva; Claude Vaillancourt; E.T; Javantea; Martin Härterich; Alain Collignon; Julia Bernotat; Karl Schutt; Rider; Nicolas; Kasia; D3d4lu5; George Lasry; Michael; Klaus; Eugene; Rogue Rambler; Gerd Wilts; H. Lautenschlager,Ron Stoner; Apoorv Raj Saxena; Martin Pescador; chinafish; luigylemon,,15
102,2,AES ECB Wrong Encoding,https://mysterytwister.org/challenges/level-2/aes-ecb-wrong-encoding,2017-12-16,Miroslav Dimitrov,38,34,4,2026-06-27,Viktor; Snake; Armin Krauss; Kurt Gebauer; Kasia; D3d4lu5; Dominik M.; H. Lautenschlager; a; Oprea Bogdan; Teodoru catalin Andrei; Alain; Em Doulgerakis; Eugene; Bart den Hartog; madness; Silvia Kortmann; Claude Vaillancourt; Luigi Tomelli; Eric; DS; Javantea; r.g.; Theofanidis; Peter Uelkes; Christian Schürch; Thomas; xiaozhuan; Michael; jgamblin; Patrick Foster; Emanuele; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
173,2,M-138 — Part 4,https://mysterytwister.org/challenges/level-2/m-138-part-4,2014-12-23,K. Schmeh,40,37,3,2026-06-26,Kurt Gebauer; Michael Möller; Claude Vaillancourt; E.T; Alain; Julia Bernotat; Norbert Biermann; Bart den Hartog; George Lasry; Armin Krauss; Mir Dim; D3d4lu5; Dominik M.; Random Dude; Luigi Tomelli; Ben; Snake; sarah b; Martin Bucher; Somebody; Theofanidis; Lane Williams; Michael; Eric; Eugene; Alain Collignon; Brian Oberg; Gerd Wilts; Peter Uelkes; Polaris; xiaozhuan; Szabó Zoltán; Martin Pescador; Patrick Foster; Cogite; Emanuele; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
194,2,Polyhomophonic Substitution — Part 2,https://mysterytwister.org/challenges/level-2/polyhomophonic-substitution-part-2,2020-03-28,madness,42,38,4,2026-06-26,Snake; Armin Krauss; Kurt Gebauer; Alain Collignon; Dominik M.; J-L Morel; Viktor; Eugene; Thomas; sarah b; D3d4lu5; George Lasry; Norbert Biermann; Nicolas; Michael; Em Doulgerakis; Luigi Tomelli; Martin Bucher; Eric; Gerd Wilts; Bart den Hartog; Theofanidis; Peter Uelkes; xiaozhuan; Rogue Rambler; Alain; Szabó Zoltán; Brian Oberg; Nicky; Ahrexdy; Klaus; Derek Hatton; Martin Pescador; Kaz; Patrick Foster; jgamblin; chinafish; Dropflux,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
129,2,Double Column Transposition — Part 1,https://mysterytwister.org/challenges/level-2/double-column-transposition-part-1,2014-04-04,George Lasry,42,39,3,2026-06-27,Armin Krauss; Alain; Kurt Gebauer; Viktor; Bart den Hartog; Francisco Moraes; Luigi Tomelli; Snake; Peter Mustermann; Erich; Theofanidis; Dusan; Szabó Zoltán; Vidmantas; Marc; Robert; Alain Collignon; Nicolas; Hans Joachim Girulat; D3d4lu5; Heemany; Random Dude; Rogue Rambler; Mir Dim; Rinne; Gerd Wilts; Eugene; J-L Morel; madness; Michael; Seth Kintigh; Peter Uelkes; xiaozhuan; Eric; Jin; Patrick Foster; Emanuele; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
162,2,Kaskade-S/T — Part 3,https://mysterytwister.org/challenges/level-2/kaskade-st--part-3,2011-03-03,Bernhard Esslinger,42,40,2,2026-07-08,Armin Krauss;  Thomas Gonda; mischa; J. M.; Seth Kintigh; Dennis Walter; Viktor; Keith Randall; Peter Mustermann; Michael Möller; Theofanidis; Bart den Hartog; E.T; zahir mohsen moradi; George Lasry; Em Doulgerakis; Alain; Dusan; Forrest Gump; Julia Bernotat; Francisco Moraes; Szabó Zoltán; Nicolas; Mir Dim; Alain Collignon; D3d4lu5; J-L Morel; Kurt Gebauer; Random Dude; sarah b; Gerd Wilts; Eugene; Michael; Peter Uelkes; madness; Brian Oberg; Martin Pescador; Terence; jgamblin; chinafish,Apoorv Raj Saxena; luigylemon,,20
215,2,Spanish Strip Cipher — Part 2,https://mysterytwister.org/challenges/level-2/spanish-strip-cipher-part-2,2014-03-27,Luis Alberto Benthin Sanguino,43,40,3,2026-06-23,Alain; Armin Krauss; masam; E.T; Viktor; George Lasry; Bart den Hartog; Luigi Tomelli; Snake; Julia Bernotat; Nils; zahir mohsen moradi; Martin Bucher; Em Doulgerakis; Nils Rehwald; Alain Collignon; D3d4lu5; Random Dude; sarah b; Danny Higgins; Thomas; Eugene; gordon; Robert; Eric; Kurt Gebauer; Gerd Wilts; Peter Uelkes; Theofanidis; Rogue Rambler; xiaozhuan; Brian Oberg; Michael; Jin; Patrick Foster; Michel Van Caneghem; Hughes; jgamblin; Javantea; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
214,2,Spanish Strip Cipher — Part 1,https://mysterytwister.org/challenges/level-2/spanish-strip-cipher-part-1,2014-03-27,Luis Alberto Benthin Sanguino,44,41,3,2026-06-23,Alain; Viktor; Armin Krauss; Kurt Gebauer; H. Lautenschlager; Bart den Hartog; Snake; J. M.; George Lasry; Luigi Tomelli; zahir mohsen moradi; Michel Van Caneghem; Julia Bernotat; Tradecraft; Alain Collignon; Martin Bucher; Em Doulgerakis; chris; D3d4lu5; Random Dude; Hughes; sarah b; Theofanidis; Danny Higgins; Thomas; Eugene; madness; Eric; Robert; Gerd Wilts; Peter Uelkes; xiaozhuan; Brian Oberg; Michael; Jin; Kaz; Claude Vaillancourt; Patrick Foster; jgamblin; Javantea; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
179,2,Monoalphabetic Substitution with Camouflage — Part 5,https://mysterytwister.org/challenges/level-2/monoalphabetic-substitution-with-camouflage--part-5,2012-03-09,Viktor Veselovsky,44,39,5,2026-06-25,The Killer; J. M.; Armin Krauss; Seth Kintigh; Peter Mustermann; Bart den Hartog; zahir mohsen moradi; Alain; Theofanidis; Snake; Francisco Moraes; Julia Bernotat; Kurt Gebauer; HolgerK; Robert; Szabó Zoltán; Marc; Norbert Biermann; Nicolas; George Lasry; D3d4lu5; Alain Collignon; Dominik M.; Random Dude; Gerd Wilts; madness; sarah b; Eugene; Peter Uelkes; Rogue Rambler; Thomas; xiaozhuan; J-L Morel; Michael; Kaz; Martin Pescador; Michel Van Caneghem; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; AndrewEpstein; kr1shn4murt1; luigylemon,,15
238,2,The Syllabary Cipher – Part 2,https://mysterytwister.org/challenges/level-2/the-syllabary-cipher-part-2,2022-10-28,Nils Kopal,45,42,3,2026-06-27,Viktor; J-L Morel; madness; Michael; Hans Peter; Alain Collignon; Alain; Theofanidis; xiaozhuan; Armin Krauss; Peter Uelkes; Klaus; Claude Vaillancourt; Eric; sarah b; Gerd Wilts; Rogue Rambler; Luigi Tomelli; Brian Oberg; Michael Möller; Thomas; Eugene; Thomas Scherbius; Snake; George Lasry; Jeff; Jin; Robert; Polaris; Random Dude; Szabó Zoltán; Kaz; Martin Pescador; Flico; QoL; klinsten; jgamblin; Michel Van Caneghem; Patrick Foster; chinafish; Giovana; Gabrielle,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
