# Grambank (Skirgard et al. 2023), CLDF release grambank/grambank, CC-BY 4.0; features GB024 GB065 GB193 GB051 GB052 GB053 GB054 GB192 GB321 GB430 GB431; indo_aryan = Glottolog lineage contains Indo-Aryan
id	name	family	indo_aryan	macroarea	GB024	GB065	GB193	GB051	GB052	GB053	GB054	GB192	GB321	GB430	GB431
bola1250	Bola	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
bolg1251	Bolgo	Atlantic-Congo	0	Africa	2	3	2	0	0	0	0	0	0		
boli1256	Bolinao	Austronesian	0	Papunesia	?	?	1	0	?	?	?	0	?	?	?
bolo1262	Boloki	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1		
boly1239	Bolyu	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
bomb1262	Bomboma	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
bomk1234	Bom-Kim	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
bona1250	Bonan	Mongolic-Khitan	0	Eurasia	3	1	2	0	0	0	0	0	0	0	0
bond1245	Bondo	Austroasiatic	0	Eurasia	3	1	3	0	0	0	0	0	0		
bond1247	Bondei	Atlantic-Congo	0	Africa	2	2	2	0	0	1	?	0	?	0	0
bong1284	Bongili	Atlantic-Congo	0	Africa	2	2	2	0	1	1	0	0	1		
bong1285	Bongo	Central Sudanic	0	Africa	2	2	3	0	0	0	0	0	0		
bong1289	Bonggi	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
bora1263	Bora	Boran	0	South America	3	1	2	1	1	1	1	0	?	0	1
bora1271	Borana-Arsi-Guji Oromo	Afro-Asiatic	0	Africa	2	2	2	1	0	0	0	1			
bord1248	Border Kuna	Chibchan	0	South America	2	3	2	0	0	0	0	0	0		
bori1243	Bori-Karko	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	1
boro1277	Boro (Ethiopia)	Ta-Ne-Omotic	0	Africa	3	1	3	1	0	0	0	0	0	0	0
boro1282	Bororo	Bororoan	0	South America	2	1	0	0	0	0	0	0	0	0	1
boru1252	Boruca	Chibchan	0	North America	1	1	2	0	0	0	0	0	0		
boto1242	Botolan Sambal	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
boun1243	Bouna Kulango	Atlantic-Congo	0	Africa	?	1	3	0	0	1	0	0	0	0	0
boun1245	Bo-Ung	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
bouy1240	Bouyei	Tai-Kadai	0	Eurasia	3	2		0	0	0	0				
brah1256	Brahui	Dravidian	0	Eurasia	1	1	3	0	0	0	0	0	0		
bret1244	Breton	Indo-European	0	Eurasia	1	2	3	1	0	1	0	1	0	0	0
brib1243	Bribri	Chibchan	0	North America	2	1	2	0	0	0	0	0	0		
bube1242	Bube	Atlantic-Congo	0	Africa	1	2	?	1	0	0	0	0	0	0	0
bubi1250	Bubi	Atlantic-Congo	0	Africa	2	2	?	1	0	1	0	0	1	1	0
budu1248	Budukh	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	0		
budu1265	Buduma	Afro-Asiatic	0	Africa	2	2	2	1	?	?	?	?	?	0	0
budz1238	Budza	Atlantic-Congo	0	Africa	2	2	2	0	0	1	?	1	0	?	0
buga1247	Bugan	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
buga1250	Bugawac	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
bugh1239	Bughotu	Austronesian	0	Papunesia	?	1	2	0	0	0	0	0	0	0	0
bugi1244	Buginese	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
bugl1243	Buglere	Chibchan	0	North America	2	1	2	0	1	0	0	0	0		
bugu1246	Bugun	Sino-Tibetan	0	Eurasia	?	?	?	1	0	0	0	0	0	?	?
buhu1237	Buhutu	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
bujh1238	Bujhyal	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
buka1257	Bukar-Sadung Bidayuh	Austronesian	0	Papunesia	3	2	?	0	0	0	0	0	0	?	?
buki1249	Bukiyip	Nuclear Torricelli	0	Papunesia	3	3		1	0	0	0				
buku1249	Bukusu	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1				
bula1255	Bularnu	Pama-Nyungan	0	Australia	?	3	3		0		0	0	0	0	0
bull1247	Bullom So	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	1
bulo1242	Bulo Stieng	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
bulu1251	Bulu (Cameroon)	Atlantic-Congo	0	Africa	2	2	?	1	1	1	0	0	0	1	1
buna1276	Bunama	Austronesian	0	Papunesia	3	1	2	0	0	0	0	0	0	0	0
buna1278	Bunak	Timor-Alor-Pantar	0	Papunesia				0	0	1	1				
bund1253	Bundeli	Indo-European	1	Eurasia	1	1	1	1	0	0	0	1	1	0	0
bunu1267	Bunun	Austronesian	0	Papunesia				?	?	?	?				
buol1237	Buol	Austronesian	0	Papunesia	3	?	2	0	0	0	0	0	0	?	?
bura1267	Burarra	Maningrida	0	Australia	3	3		1	0	1	1				
bura1292	Bura-Pabir	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0	0	0	0
bure1242	Bure	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0	?	0	0
burj1242	Burji	Afro-Asiatic	0	Africa	1	1	1	1	0	0	0	0	0	0	0
burm1264	Burmeso	Burmeso	0	Papunesia	?	1	2	1	0	1	1	0	1	?	1
buru1296	Burushaski	Burushaski	0	Eurasia	1	1	1	1	?	1	0	?	?		
buru1303	Buru (Indonesia)	Austronesian	0	Papunesia	2	1		0	0	0	0				
buru1320	Burunge	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0	1	0	0
busa1253	Busa	Mande	0	Africa	2	1	2	0	0	0	0	0	0	0	0
bush1247	Bushoong	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	1	1	1	0
buta1242	Butam	Taulil-Butam	0	Papunesia	?	3	2	1	1	0	0	0	1	0	0
buwa1243	Buwal	Afro-Asiatic	0	Africa	2	3	2	0	0	0	0	0	0	0	0
bwai1242	Bwaidoka	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
bwat1240	Bwatoo	Austronesian	0	Papunesia	1	3	3	0	0	0	0	0	0	0	0
byan1241	Byangsi	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
caac1237	Caac	Austronesian	0	Papunesia	1	2	1	1	0	0	0	0	1	0	0
cabe1245	Cabécar	Chibchan	0	North America	2	2	2	0		0	0	0	0	0	0
caca1249	Cacataibo de Mariscal	Pano-Tacanan	0	South America	3	1	3	0	0	0	0	0	0	0	0
cacu1241	Kakua	Kakua-Nukak	0	South America	1	2	?	0	1	0	0	0	0	0	0
cahu1264	Cahuilla	Uto-Aztecan	0	North America	1	1	2	0	0	0	0	0	0	0	1
cakf1236	Cakfem-Mushere-Jibyal	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0	0	1	0
cald1236	Calderón Highland Quichua	Quechuan	0	South America	1	1	1	0	0	0	0	0	0	0	0
caml1239	Camling	Sino-Tibetan	0	Eurasia	1	1	?	0	0	0	0	0	0	0	1
camp1261	Campidanese Sardinian	Indo-European	0	Eurasia	1	3	3	1	0	0	0	1	0	0	0
cams1241	Camsá	Camsá	0	South America	1	?	3	0	0	0	0	0	0	?	?
cane1242	Canela-Krahô	Nuclear-Macro-Je	0	South America	2	1	2	0	0	0	0	0	0	0	1
cani1243	Canichana	Canichana	0	South America	?	?	2	0	0	0	0	0	0	?	1
caom1238	Cao Miao	Tai-Kadai	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
capa1241	Capanahua	Pano-Tacanan	0	South America	3	1	3	0	0	0	0	0	0	0	0
cari1276	Caribbean Javanese	Austronesian	0	South America	?	?	2	?	?	?	?	?	?	0	0
carn1240	Car Nicobarese	Austroasiatic	0	Eurasia	1	2	1	0	0	0	0	0	0	0	0
caro1242	Carolinian	Austronesian	0	Papunesia	1	3	2	0	0	0	0	0	0	0	0
casi1235	Casiguran-Nagtipunan Agta	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
cata1286	Catawba	Siouan	0	North America	2	3	2	0	0	0	0	0	0	0	0
cavi1250	Cavineña	Pano-Tacanan	0	South America	1	1	2	0	0	0	0	0	0		
cayu1262	Cayubaba	Cayubaba	0	South America	1	2	1	0	0	0	0	0	0	0	1
cebu1242	Cebuano	Austronesian	0	Papunesia	1	3									
cemu1238	Cemuhî	Austronesian	0	Papunesia	2	2	2	1	0	0	0	0	0	0	0
cent1972	Central Kurdish	Indo-European	0	Eurasia										0	0
cent1989	Central Khmer	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
cent1990	Central Nicobarese	Austroasiatic	0	Eurasia	1	2	0	0	0	0	0	0	0	0	0
cent1992	Central Mnong	Austroasiatic	0	Eurasia	3	2	2	0	0	0	0	0	0	0	0
cent2004	Central Bai	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
cent2050	Central Kanuri	Saharan	0	Africa	2	2	3	0	0	0	0	0	0	0	0
cent2058	Central Maewo	Austronesian	0	Papunesia	2	1	3	0	0	0	0	0	0	0	0
cent2084	Central Cagayan Agta	Austronesian	0	Papunesia	1	2	3	0	0	0	0	0	0	0	0
cent2087	Coastal-Naga Bikol	Austronesian	0	Papunesia	1	2	1	1	0	0	0	0	0	0	0
cent2090	Central Tagbanwa	Austronesian	0	Papunesia	1	3	3	0	0	0	0	0	0	0	0
cent2091	Central Palawano	Austronesian	0	Papunesia	?	2	1	?	?	?	?	?	?	0	0
cent2100	Central Dusun	Austronesian	0	Papunesia	1	?	2	0	0	0	0	0	0	0	0
cent2126	Central Okinawan	Japonic	0	Eurasia	1	1	0	0	0	0	0	0	0	0	0
cent2127	Central Alaskan Yupik	Eskimo-Aleut	0	North America	3	1	0	0	0	0	0	0	0	0	0
cent2131	Central Tarahumara	Uto-Aztecan	0	North America	1	1	1	0	0	0	0	0	0	0	0
cent2140	Central Sierra Miwok	Miwok-Costanoan	0	North America	?	3	0	0	0	1	0	0	0	0	0
cent2142	Central Aymara	Aymaran	0	South America	1	2	1	0	0	0	0	0	0	0	0
cent2150	Central Tunebo	Chibchan	0	South America	2	1	2	0	0	0	0	0	0		
cent2292	Central Bontoc	Austronesian	0	Papunesia	3	2	3	0	0	0	0	0	0	0	0
cent2314	Central Chong	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
cent2322	Central Mansi	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
chac1249	Cha'palaa	Barbacoan	0	South America				0	0	0	0	0			
chac1251	Chácobo	Pano-Tacanan	0	South America	3	1	2	0	0	0	0	0	0	0	1
chad1249	Chadian Arabic	Afro-Asiatic	0	Africa	3	2	2	1	0	0	0	1	0		
chak1270	Chak	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
chak1271	Chakali	Atlantic-Congo	0	Africa	2	1	2	0	0	1	0	0	0	0	0
chal1275	Chaldean Neo-Aramaic	Afro-Asiatic	0	Eurasia	1	2	2	1	0	0	0	0	1	0	0
cham1309	Chamalal	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	1		
cham1312	Chamorro	Austronesian	0	Papunesia	1	2	3	0	0	0	0	0	0	0	0
cham1315	Chamacoco	Zamucoan	0	South America	2	1	2	1	0	0	0	0	1	0	1
cham1318	Chamicuro	Arawakan	0	South America	1	?		?	?	?	?				
chan1313	Chang Naga	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
chao1238	Chaozhou	Sino-Tibetan	0	Eurasia	1	2	1	0	1	1	0	0	0	0	0
char1269	Chara	Ta-Ne-Omotic	0	Africa	?	1	1	0	0	0	0	0	?	0	0
chas1234	Chashan	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
chec1245	Chechen	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	0	0	?	1		
chek1238	Cheke Holo	Austronesian	0	Papunesia	1	3	1	0	0	0	0	0	0	0	1
chen1255	Chenchu	Dravidian	0	Eurasia	1	1	1	1	0	1	0	0	0	0	0
chep1245	Chepang	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
cher1273	Cherokee	Iroquoian	0	North America	1	1	1	0	0	1	0	0	0	0	1
chey1247	Cheyenne	Algic	0	North America	1	1	1	0	0	1	0	0	0	0	1
chhi1245	Chintang	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0		
chib1270	Chibcha	Chibchan	0	South America	2	1	2	0	0	0	0	0	0		
chic1270	Chickasaw	Muskogean	0	North America	2	1	2	0	0	0	0	0	0	0	1
chig1238	Chiga	Atlantic-Congo	0	Africa	2	2		0	1	1	0				
chil1280	Chilcotin-Nicola	Athabaskan-Eyak-Tlingit	0	North America	2	1	2	0	0	1	0	0	0	0	1
chim1301	Chimariko	Chimariko	0	North America	3	1	2	0	0	0	1	0	0	0	1
chim1302	Bolivar-North Chimborazo Highland Quichua	Quechuan	0	South America	1	1	1	0	0	0	0	0	0	0	0
chim1309	Chimila	Chibchan	0	South America	2	2	2	0	0	0	0	0	0		
chim1312	Chimwiini	Atlantic-Congo	0	Africa	?	?	2	1	1	1	1	0	0	?	?
chin1286	Clatsop-Shoalwater Chinook	Chinookan	0	North America	?	1	1	1	1	0	0	0	1	0	1
chip1241	Chippewa	Algic	0	North America	1	1	1	0	0	1	0	0	0	0	1
chip1261	Chipewyan	Athabaskan-Eyak-Tlingit	0	North America	3	1	2	0	0	0	0	0	0	0	1
chiq1248	Lomeriano-Ignaciano Chiquitano	Chiquitano	0	South America	1	3	3	1	0	0	0	0	0	0	1
chir1283	Chiru	Sino-Tibetan	0	Eurasia	2	3	1	0	0	0	0	0	0	0	1
chit1248	Chitimacha	Chitimacha	0	North America	2	1	2	0	0	0	0	0	0	0	0
choc1275	Chocangacakha	Sino-Tibetan	0	Eurasia	2	1	?	0	0	0	0	0	0	0	0
choc1276	Choctaw	Muskogean	0	North America	2	1	2	0	0	0	0	0	0	0	1
chol1284	Cholón	Hibito-Cholon	0	South America	1	1	1	0	0	0	0	0	0	0	1
chon1284	Chong of Chanthaburi	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
chot1239	Chothe	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	1
chra1242	Chrau	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
chug1252	Duhumbi	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
chuj1250	Chuj	Mayan	0	North America	1	2	1	1	0	1	1	0	0	0	1
chuk1273	Chukchi	Chukotko-Kamchatkan	0	Eurasia	1	3	3	0	0	0	0	0	0	0	0
chuu1238	Chuukese	Austronesian	0	Papunesia	1	1	3	0	0	0	0	0	0	0	0
chuv1255	Chuvash	Turkic	0	Eurasia	1	3	1	0	0	0	0	0	0	0	0
chuw1238	Chuwabu	Atlantic-Congo	0	Africa	2	2	2	0	1	0	1	0	1	0	0
cici1237	Cicipu	Atlantic-Congo	0	Africa	2	2	2	0	1	1	0	0	1	0	0
cire1240	Cirebon Javanese	Austronesian	0	Papunesia	3	2	2	0	0	0	0	0	0		
cjin1234	Colloquial Jakarta Indonesian	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0		
clas1249	Classical-Middle Armenian	Indo-European	0	Eurasia	1	3	3	0	0	0	0	0	0	0	0
clas1250	Classical Nahuatl	Uto-Aztecan	0	North America	1	3	1	0	0	0	0	0	0	0	1
coah1252	Coahuilteco	Coahuilteco	0	North America	2	1	?	0	0	1	0	0	0	0	1
coat1243	Coatlán Zapotec	Otomanguean	0	North America	1	2	2	0	0	0	0	0	0	0	0
coca1259	Cocama-Cocamilla	Tupian	0	South America	1	1	0	0	0	0	0	0	0	0	1
coch1272	Cochimi	Cochimi-Yuman	0	North America	?	1	2	0	0	0	0	0	0	0	1
coco1260	Cocos Islands Malay	Austronesian	0	Papunesia	1	1	?	0	0	0	0	0	0	0	0
coeu1236	Coeur d'Alene	Salishan	0	North America	?	1	?	0	0	0	0	0	0	1	1
cofa1242	Cofán	Cofán	0	South America	1	3	3	0	0	0	0	0	0	0	0
cogu1240	Cogui	Chibchan	0	South America	3	1	2	0	0	0	0	0	0	?	0
colo1256	Tsafiki	Barbacoan	0	South America	1	1	1	0	1	0	0	0	1		
colu1241	Columbia-Wenatchi	Salishan	0	North America	1	3	1	0	0	0	0	0	0	0	0
coma1245	Comanche	Uto-Aztecan	0	North America	1	1	1	0	0	0	0	0	0	0	0
como1259	Comox	Salishan	0	North America	1	2	1	1	0	0	0	0	0	0	0
cong1236	Congo Swahili	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1		
coos1249	Hanis	Coosan	0	North America	1	1	1	0	0	0	0	0	0	0	?
copa1237	Copala Triqui	Otomanguean	0	North America	1	2	2	1	0	1	0	0	0		
copt1239	Coptic	Afro-Asiatic	0	Africa	2	2	3	1	0	0	0	0	0	1	0
cori1240	Cori	Atlantic-Congo	0	Africa	2	2	2	?	?	?	?	?	1	0	0
cors1241	Corsican	Indo-European	0	Eurasia	1	3	2	1	0	0	0	1	0	0	0
cosa1234	Cosao	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
cota1241	Cotabato Manobo	Austronesian	0	Papunesia	?	3	1	0	0	0	0	0	0	0	0
cowl1242	Cowlitz	Salishan	0	North America	1	2	1	1	0	1	0	0	0	0	1
cree1270	Creek	Muskogean	0	North America	2	1	2	0	0	0	0	0	0	0	1
crim1257	Crimean Tatar	Turkic	0	Eurasia	1	3	1	0	0	0	0	0	0	0	0
cros1244	Cross River Mbembe	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
crow1244	Crow	Siouan	0	North America	2	1	0	0	0	0	0	0	0	0	1
cuaa1241	Cua	Austroasiatic	0	Eurasia	?	?	?	?	?	?	?	?	?	?	?
cube1242	Cubeo	Tucanoan	0	South America	3	1	3	1	1	0	1	0	1	0	0
culi1244	Culina	Arawan	0	South America	2	1	2	1	0	0	0	0	1	0	0
cupe1243	Cupeño	Uto-Aztecan	0	North America		1	2				0	0		0	1
curr1243	Curripaco	Arawakan	0	South America	1	1		1	1	1	1				
cusc1236	Cusco Quechua	Quechuan	0	South America	1	1	1	0	0	0	0	0	0	0	0
cuti1242	Kanamarí do Juruá-Japurá-Xeruã-Itaquaí-Jutaí	Katukinan	0	South America	1	2	2	0	0	0	0	0	0	0	1
cypr1248	Cypriot Arabic	Afro-Asiatic	0	Eurasia	1	2	?	?	?	?	?	1	0		
czec1258	Czech	Indo-European	0	Eurasia	1	1	2	1	0	1	0	1	1	0	0
daai1236	Daai Chin	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
daak1235	Da'a Kaili	Austronesian	0	Papunesia	?	?	?	?	?	?	?	?	0	0	0
daas1238	Daasanach	Afro-Asiatic	0	Africa	2	3	2	1	0	0	0	0	1	0	0
dadi1250	Dadibi	Teberan	0	Papunesia	2	1	1	0	0	0	0	0	0	0	0
dagb1246	Dagbani	Atlantic-Congo	0	Africa	2	1	2	0	0	1	0	0	1	0	0
dagi1241	Dagik	Narrow Talodi	0	Africa	2	2	2	0	0	1	1	0	1	0	0
daha1245	Dahalo	Afro-Asiatic	0	Africa	2	2		1	0	0	0	0			
daka1243	Dakaka	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
damp1237	Dampelas	Austronesian	0	Papunesia	1	2	3	0	0	1	0	0	0	0	0
dana1252	Danau	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
dand1238	Dandami Maria	Dravidian	0	Eurasia	1	1	1	1	0	0	0	0	0	0	0
dani1285	Danish	Indo-European	0	Eurasia	1	1	1	1	0	0	0	1	0	0	0
dara1250	Darai	Indo-European	1	Eurasia	1	1	1	1	0	0	0	0	?	0	0
dard1243	Dar Daju Daju	Dajuic	0	Africa	?	?	?	0	0	0	0	0	0	0	0
darg1241	North-Central Dargwa	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	0		
darl1243	Paakantyi	Pama-Nyungan	0	Australia	1	3	3		0		0	0		0	0
darm1243	Darma	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
daur1238	Dagur	Mongolic-Khitan	0	Eurasia	1	1	1	0	0	0	0	0	0		
dawr1236	Dawro	Ta-Ne-Omotic	0	Africa	1	1	1	0	0	0	0	0	0	0	0
daww1239	Dâw	Naduhup	0	South America	1	2	2		1		0	0		0	0
daza1242	Dazaga	Saharan	0	Africa	2	2	2	0	0	0	0	0	0	0	0
dech1234	Dechang	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
defa1248	Defaka	Ijoid	0	Africa	?	1	?	0	0	0	0	0	0	0	1
dege1246	Degema	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	0	1	0	0
dehu1237	Dehu	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	?	?
dera1245	Dera (Indonesia)	Senagi	0	Papunesia	3	3		1	0	0	0				
dera1248	Dera (Nigeria)	Afro-Asiatic	0	Africa	2	1	1	1	0	0	0	0	0	1	0
desa1247	Desano	Tucanoan	0	South America	1	1	1	1	1	1	0	0	0	0	0
dhao1237	Dhao	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
dhar1247	Dhargari	Pama-Nyungan	0	Australia	3	3	3		0		0	0		0	0
dhar1248	Dharumbal	Pama-Nyungan	0	Australia	?	3	?	?	?	?	?	?	?	?	0
dhim1246	Dhimal	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
dibo1245	Dibole	Atlantic-Congo	0	Africa	?	2	2	?	?	1	?	?	?	0	0
dido1241	Tsez	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	0		
dier1241	Dieri	Pama-Nyungan	0	Australia	2	3	2							0	0
diga1241	Tawra	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
digo1243	Digo	Atlantic-Congo	0	Africa	2	2	2	0	1	1	0	0	0	0	0
dima1251	Dimasa	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
dime1235	Dime	South Omotic	0	Africa	1	1	3	1	0	1	0				
diri1252	Diriku-Shambyu	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	1	0
dizi1235	Dizin	Dizoid	0	Africa				0	0	0	0				
djam1255	Jaminjung-Ngaliwurru	Mirndi	0	Australia	3	3	3	0	0	0	0	0	0	0	0
djam1256	Djambarrpuyngu	Pama-Nyungan	0	Australia	3	3		?	?	?	?				
djap1238	Djapu	Pama-Nyungan	0	Australia	3	3	3	0	0		0	?	0	0	0
djee1236	Djeebbana	Maningrida	0	Australia	3	3	3	1	0	0	0	0	0	1	1
djeo1235	Djeoromitxí	Nuclear-Macro-Je	0	South America	3	1	2	0	0	0	0	0	0	0	1
djin1251	Jingulu	Mirndi	0	Australia	?	3	3		0	0	1	0	0	0	0
djin1253	Djinang	Pama-Nyungan	0	Australia	3	1	3		0					0	0
dobe1238	Dobel	Austronesian	0	Papunesia	2	?	2	0	0	1	0	0	1	0	0
dobu1241	Dobu	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
doma1260	Domaaki	Indo-European	1	Eurasia	1	1	1	0	0	0	0	1	?	0	0
domm1246	Dom	Nuclear Trans New Guinea	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
dong1285	Dongxiang	Mongolic-Khitan	0	Eurasia	1	1	1	0	0	0	0	0	0		
doro1266	Doromu-Koki	Manubaran	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
drun1238	Drung	Sino-Tibetan	0	Eurasia	3	1	3	0	0	0	0	0	0	0	1
dual1243	Duala	Atlantic-Congo	0	Africa	2	?	2	0	0	1	0	0	1	0	0
dumb1241	Dumbea	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
dumi1241	Dumi	Sino-Tibetan	0	Eurasia	1	1	2	0	0	0	0	0	0	0	0
duna1248	Duna	Duna	0	Papunesia				?	?	?	?				
dupa1235	Dupaninan Agta	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0		
dura1244	Dura	Sino-Tibetan	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
duru1236	Duruwa	Dravidian	0	Eurasia	1	1	1	1	0	0	0	0	0	0	0
dusn1237	Dusner	Austronesian	0	Papunesia	1	2	2	0	0	1	0	0	0	0	0
dutc1256	Dutch	Indo-European	0	Eurasia	1	3	1	0	0	1	0	0	1	0	0
duun1241	Duungidjawu	Pama-Nyungan	0	Australia	3	3	3		0					0	0
dyan1250	Dyangadi	Pama-Nyungan	0	Australia	3	3	3	0	0	0	0	0	0	0	0
dyir1250	Dyirbal	Pama-Nyungan	0	Australia	2	1	2		0					0	0
dyul1238	Dyula	Mande	0	Africa	3	1	2	0	0	0	0	0	0	0	0
dzao1238	Dzao Min	Hmong-Mien	0	Eurasia	1	1	3	0	0	0	0	0	0	0	0
dzon1239	Dzongkha	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
east1236	Eastern Katu	Austroasiatic	0	Eurasia	3	2	3	0	0	0	0	0	0	0	0
east2330	Eastern Lawa	Austroasiatic	0	Eurasia	2	2	2	0	0	0	0	0	0	0	0
east2332	Eastern Bru	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
east2333	Eastern Mnong	Austroasiatic	0	Eurasia	?	?	?	?	?	?	?	?	?	?	?
east2342	Eastern Kayah	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
east2343	Melamchi Yolmo	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
east2379	Eastern Arrernte	Pama-Nyungan	0	Australia	2	2	2	0	0	1	0	0		0	0
east2440	East Makian	Austronesian	0	Papunesia	2	1		?	?	?	?				
east2443	East Ambae	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
east2447	East Futuna	Austronesian	0	Papunesia	1	3		0	0	0	0	0	0	0	0
east2485	Eastern Penan	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
east2516	East Kewa	Nuclear Trans New Guinea	0	Papunesia	2	1	3	0	0	0	0	0	0	0	0
east2545	Eastern Pomo	Pomoan	0	North America	3	1	2	0	0	1	0	0	0	0	0
east2555	Eastern Bolivian Guaraní	Tupian	0	South America	1	1	2	0	0	0	0	0	0	0	0
east2556	Eastern Highland Otomi	Otomanguean	0	North America	1	2	3	0	0	?	0	0	0	0	1
east2563	Eastern Cham	Austronesian	0	Eurasia	1	2		?	?	?	?				
east2690	Eastern Egyptian Bedawi Arabic	Afro-Asiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
east2694	Eastern Subanen	Austronesian	0	Papunesia	1	?	2	0	0	0	0	0	0	?	0
east2773	Eastern Newari	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
east2782	Eastern Kikongo	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	1	0	0	0
east2851	Eastern Geshiza	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
egaa1242	Ega	Atlantic-Congo	0	Africa	1	?	0	?	?	?	0	0	0	1	0
